"*Product Code","Channel","Notes"
"SRSPSE01","portal","Transform your gym into a powerhouse of fitness with our All-In-One Trainer. This versatile and comprehensive training system offers limitless possibilities for strength, cardio, and functional training.

The MasterKraft All-In-One Trainer has every muscle group covered. Crafted with robust materials and featuring two 100kg weight stacks, this trainer is built to withstand your toughest workouts. The modular design allows you to customize it to your specific needs, whether you're into weightlifting, bodyweight exercises, or functional fitness. With attachments for pull-ups, dips, leg raises, and more, the All-In-One Trainer offers endless exercise variations to challenge your body and achieve your fitness goals. Whether you're a beginner or a seasoned athlete, this trainer adapts to your level, making it a perfect addition to your commercial gym setup. Elevate your fitness journey and experience the full spectrum of training possibilities with this exceptional All-In-One Trainer.

- Attachments: spotters arms, j-hooks, bench seat + leg holder, kettlebell rack, ball rack, dip handle, punching bag arm, lat bar, single handle, row bar, tricep rope, v-bar
- Two 100kg weight stacks
- Weight plate holders
- Heavy gauge 3mm thicknes steel
- Storage shelves for exercise balls, kettlebells, dumbbells
- Four pulley points swivel for multi-directional movements"
"MRSPSE01","public","Transform your gym into a powerhouse of fitness with our All-In-One Trainer. This versatile and comprehensive training system offers limitless possibilities for strength, cardio, and functional training.

The MasterKraft All-In-One Trainer has every muscle group covered. Crafted with robust materials and featuring two 100kg weight stacks, this trainer is built to withstand your toughest workouts. The modular design allows you to customize it to your specific needs, whether you're into weightlifting, bodyweight exercises, or functional fitness. With attachments for pull-ups, dips, leg raises, and more, the All-In-One Trainer offers endless exercise variations to challenge your body and achieve your fitness goals. Whether you're a beginner or a seasoned athlete, this trainer adapts to your level, making it a perfect addition to your commercial gym setup. Elevate your fitness journey and experience the full spectrum of training possibilities with this exceptional All-In-One Trainer.

- Attachments: spotters arms, j-hooks, bench seat + leg holder, kettlebell rack, ball rack, dip handle, punching bag arm, lat bar, single handle, row bar, tricep rope, v-bar
- Two 100kg weight stacks
- Weight plate holders
- Heavy gauge 3mm thicknes steel
- Storage shelves for exercise balls, kettlebells, dumbbells
- Four pulley points swivel for multi-directional movements"
"SWWLATT01","portal","Enhance your lower body workouts with our Ankle Strap Cable Attachment, a versatile addition to your fitness routine. Crafted for durability and comfort, this pair of ankle straps are designed to secure to cable machines, providing you with a wide range of exercise possibilities.

From leg lifts and glute kickbacks to cable curls, you can target and tone your legs and lower body with precision. The adjustable straps ensure a secure fit, while the soft padding keeps you comfortable during intense workouts. Whether you're a beginner or an advanced fitness enthusiast, these ankle straps are an essential tool to elevate your lower body training and achieve your fitness goals.

- Attaches to any MasterKraft cable machine
- Adjustable velcro strap
- D' ring attachment to secure to cables
- Sold in pairs"
"MWWLATT01","public","Enhance your lower body workouts with our Ankle Strap Cable Attachment, a versatile addition to your fitness routine. Crafted for durability and comfort, this pair of ankle straps are designed to secure to cable machines, providing you with a wide range of exercise possibilities.

From leg lifts and glute kickbacks to cable curls, you can target and tone your legs and lower body with precision. The adjustable straps ensure a secure fit, while the soft padding keeps you comfortable during intense workouts. Whether you're a beginner or an advanced fitness enthusiast, these ankle straps are an essential tool to elevate your lower body training and achieve your fitness goals.

- Attaches to any MasterKraft cable machine
- Adjustable velcro strap
- D' ring attachment to secure to cables
- Sold in pairs"
"SMPWPBG05","portal","Intensify your workouts with the Aqua Bag - 35kg. This water-filled training bag is designed to provide a dynamic and challenging exercise experience.

With a weight of up to 35kg, it offers substantial resistance for strength training and conditioning. The durable and waterproof construction ensures long-lasting performance, while the ergonomic handles allow for comfortable and secure grip during various exercises. Fill fully for a solid feel or half fill for more instability, the Aqua Bag - 35kg is a versatile and effective tool to enhance your aquatic workouts."
"MMPWPBG05","public","Intensify your workouts with the Aqua Bag - 35kg. This water-filled training bag is designed to provide a dynamic and challenging exercise experience.

With a weight of up to 35kg, it offers substantial resistance for strength training and conditioning. The durable and waterproof construction ensures long-lasting performance, while the ergonomic handles allow for comfortable and secure grip during various exercises. Fill fully for a solid feel or half fill for more instability, the Aqua Bag - 35kg is a versatile and effective tool to enhance your aquatic workouts."
"SMBXPBG05","portal","Dive into a new dimension of fitness with our Aqua Punching Bag, a heavyweight at 86kg with a 53cm diameter. Harness the power of water with this water-filled training tool that delivers an unparalleled workout experience.

Perfect for all fitness levels, it provides a dynamic and forgiving surface that reduces the risk of injury while maximising strength and endurance gains. The Aqua Punching Bag is easy to install and store, making it a versatile addition to any home gym or commercial fitness space. Unleash your potential with this powerful training partner and experience a challenging yet safe way to enhance your boxing and fitness skills.

- Ideal for every type of boxer and fitness enthusiasts of all skill levels.
- Teardrop shape and water filled inside absorbs the impact of each strike
- Thick, heavy duty vinyl casing and injection molded ends
- UV resistant and waterproof
- Filled weight: 86kgs, Diameter: 53cm"
"MMBXPBG05","public","Dive into a new dimension of fitness with our Aqua Punching Bag, a heavyweight at 86kg with a 53cm diameter. Harness the power of water with this water-filled training tool that delivers an unparalleled workout experience.

Perfect for all fitness levels, it provides a dynamic and forgiving surface that reduces the risk of injury while maximising strength and endurance gains. The Aqua Punching Bag is easy to install and store, making it a versatile addition to any home gym or commercial fitness space. Unleash your potential with this powerful training partner and experience a challenging yet safe way to enhance your boxing and fitness skills.

- Ideal for every type of boxer and fitness enthusiasts of all skill levels.
- Teardrop shape and water filled inside absorbs the impact of each strike
- Thick, heavy duty vinyl casing and injection molded ends
- UV resistant and waterproof
- Filled weight: 86kgs, Diameter: 53cm"
"AMBXPBG03","public","Dive into a new dimension of fitness with our Aqua Punching Bag, a heavyweight at 86kg with a 53cm diameter. Harness the power of water with this water-filled training tool that delivers an unparalleled workout experience.

Perfect for all fitness levels, it provides a dynamic and forgiving surface that reduces the risk of injury while maximising strength and endurance gains. The Aqua Punching Bag is easy to install and store, making it a versatile addition to any home gym or commercial fitness space. Unleash your potential with this powerful training partner and experience a challenging yet safe way to enhance your boxing and fitness skills."
"RFATSY01","portal","Elevate your gym experience with our Artificial Turf Black (2m x 10m). Specifically designed for gym use, this high-quality synthetic turf provides a durable and versatile flooring solution.

Quality Synthetic Grass is the perfect training surface for sleds, sprints, weight training and functional training. Artificial turf is UV treated and stabilised making it both suited for indoor and outdoor use. This is an extremely hard-wearing product. Medium pile polyethylene texturised monofilament surface. Exclusive fibre type encapsulates more of the sand infill producing a surface that is far less sandy in appearance. With its non-slip surface and shock-absorbent properties, it enhances safety during exercises. Easy to install and maintain, this artificial turf is perfect for functional training areas, stretching zones, or indoor sports facilities.

- Ideal for sled push/pulls, sprints, agility and speed work, change of direction, plyometrics and much more
- Hard-wearing characteristics
- Yarn count: 8,800 Dtex, stitch: 280/sqm
- Pile height: 15mm, gauge: 5/32""
- Size: 2m x 10m"
